docid	allcopiesofwork	author	bestseller	contrast4reviewed	copiesin25yrs	earlyedition	firstpub	gender	heath	imprint	inferreddate	lastname	latestcomp	mostdiscussed	nationality	norton	nortonshort	preregistered	recordid	reviewed	title	inferrednation
mdp.39015043787996	1.0	Forsyth, Frederick	True	False	1.0	True			False	New York|Viking Press|c1972.	1972	Forsyth	1972	False		False	False	False	4032165.0	False	The Odessa file	uk
uc2.ark+=13960=t4wh2fh9b		Leighton, John	False	True			1850.0	m	False	London;William Tegg and Co.;1850.	1850	Leighton	1850	False	uk	False	False	False	8665601.0	False	Christmas comes but once a year	uk
nyp.33433034394472		Ward, Elizabeth Stuart Phelps	False	False			1871.0	f	False		1871	Ward	1871	False	us	False	False	False		True	The gates ajar; or, A glimpse into heaven	us
mdp.39015063961851		Stevenson, Robert Louis,	True	False			1881.0	m	False		1900	Stevenson	1881	False	uk	False	False	False	7707793.0	False	Treasure Island	uk
nyp.33433076090905		Frederic, Harold,	True	False			1899.0		False	New York;F. A. Stokes company;c1899	1899	Frederic	1899	False		False	False	False	326842.0	False	The market-place	us
nyp.33433074880711		Mallock, W. H	False	False			1895.0	m	False	London;Chapman & Hall;1895.	1895	Mallock	1895	False	uk	False	False	False	6131725.0	True	The heart of life	uk
mdp.39015063753530		Atherton, Gertrude Franklin Horn	False	True			1894.0	f	False	New York;J. Selwin Tait & sons;c1894	1894	Atherton	1894	False	us	False	False	False	280307.0	False	Before the Gringo came	us
mdp.39015012209816	2.0	Bristow, Gwen	True	False	2.0	True			False	New York|Crowell|1950	1950	Bristow	1950	False		False	False	False	582880.0	False	Jubilee trail	us
mdp.39015058729354	1.0	Lindbergh, Anne Morrow	True	False	1.0	True			False	Chicago|Chicago Review Press|2003.	2003	Lindbergh	2001	False		False	False	False	4320516.0	False	Dearly beloved	guess: us
mdp.39015032592712	1.0	Bradford, Barbara Taylor	True	False	1.0	True			False	New York, NY|HarperCollins|c1994.	1994	Bradford	1994	False		False	False	False	2887243.0	False	Everything to gain	us
uc1.b4101375	4.0	Burnand, F. C	False	True	4.0	True	1893.0	m	False	London;Bradbury, Agnew, & co., ld.;1893.	1893	Burnand	1893	False	uk	False	False	False	1023286.0	False	The real adventures of Robinson Crusoe	uk
mdp.39015063551504	3.0	Crockett, S. R	False	False	3.0	True	1898.0	m	False	London;Smith, Elder and co.;1898.	1898	Crockett	1898	False	uk	False	False	False	286433.0	True	The red axe	uk
uc2.ark+=13960=t5z60cq78	1.0	Malet, Lucas	False	False	1.0	True	1900.0	f	False	N. Y.;Dodd, Mead;1900	1900	Malet	1900	False	uk	False	False	False	481358.0	True	The gateless barrier	uk
uc1.32106014826249	2.0	Smith, Lillian Eugenia	False	True	2.0	True	1944.0	f	False	New York|Reynal & Hitchcock|1944	1944	Smith	1944	False	us	False	False	False	1029408.0	False	Strange fruit, | $c: a novel by Lillian Smith.	us
uiuo.ark+=13960=t16m3hs4q	2.0	Chandler, W. A	False	True	2.0	True	1876.0	u	False	London;E.W. Allen ...;1876.	1876	Chandler	1876	False		False	False	False	8723794.0	False	Thrice	guess: non-us
uc1.b3136560	1.0	Benson, E. F	False	True	1.0	True	1926.0	m	False	London|New York [etc.|Cassell and company, ltd.|1926].	1926	Benson	1926	False	uk	False	False	False	6109271.0	False	Mezzanine / | $c: by E. F. Benson.	non
nyp.33433076072879	1.0	Webster, Henry Kitchell,	True	False	1.0	True	1916.0		False	New York;Grosset & Dunlap;c1916	1916	Webster	1916	False		False	False	False	8663908.0	False	The real adventure	us
uiuo.ark+=13960=t7jq1jx3g		Palgrave, William Gifford	False	False			1872.0	m	False	London;H.S. King & co.;1872.	1872	Palgrave	1872	False	uk	False	False	False	8720219.0	True	Hermann Agha: an eastern narrative	uk
uc2.ark+=13960=t58c9t183	2.0	Watson, Robert	False	True	2.0	True	1919.0	m	False	New York;George H. Doran Company;c1919	1919	Watson	1919	False	us	False	False	False	7675669.0	False	The girl of O. K. Valley	us
mdp.39015063958998	4.0	Wiggin, Kate Douglas Smith,	True	False	4.0	True	1905.0		False	Boston;New York;Houghton Mifflin company;1905.	1905	Wiggin	1905	False		False	False	False	168694.0	False	Rose o' the river	us
uc1.$b787338	1.0	Reddin, Kenneth	False	False	1.0	True	1945.0	m	False	London|Cresset Press|1945].	1945	Reddin	1945	False	uk	False	False	False	9954110.0	True	Another Shore	uk
mdp.39015063927910	3.0	Runkle, Bertha.	True	False	3.0	True	1901.0		False	New York;Grosset & Dunlap;c1901	1901	Runkle	1901	False		False	False	False	779936.0	False	The helmet of Navarre;	guess: us
mdp.39015047709533	1.0	Brooks, Terry	True	False	1.0	True			False	New York|Lucas Books|The Ballantine Publishing Group|c1999.	1999	Brooks	1999	False		False	False	False	4074791.0	False	Star Wars, episode I : the phantom menace	us
mdp.39015063945698		Parker, Gilbert,	True	False			1913.0		False	New York;London;Harper & brothers;1913.	1913	Parker	1913	False		False	False	False	449563.0	False	The judgment house;	ca
uc1.$b784312	1.0	Everett-Green, Evelyn	False	True	1.0	True	1922.0	f	False	London|Paul|1927	1927	Everett-Green	1922	False	uk	False	False	False	9955079.0	False	Francesca, | by Cecil Adair.	uk
mdp.39015020087865		Stratton-Porter, Gene,	True	False			1918.0		False	Garden City, New York;Doubleday, Page & company;c1918	1918	Stratton-Porter	1918	False		False	False	False	404209.0	False	A daughter of the land	us
mdp.39015004274232		Joyce, James	False	False			1939.0	m	False		1943	Joyce	1939	False	ir	False	False	False		True	Finnegan's Wake	ir
nyp.33433074896006	2.0	McKinnon, William Charles	False	True	2.0	True	1852.0	m	False	Halifax;E.G. Fuller;1852.	1852	McKinnon	1852	False	ca	False	False	False	8669394.0	False	St. George; or, The Canadian league	ca
uc2.ark+=13960=t9959m718	2.0	Locke, William John	True	False	2.0	True			False	New York;John Lane company;London;John Lane;1915.	1915	Locke	1915	False		False	False	False	158503.0	False	Jaffery	uk
pst.000007426414	1.0	Hailey, Arthur	True	False	1.0	True			False	New York|Bantam Books|1973, c1971.	1971	Hailey	1971	False		False	False	False	7052633.0	False	Wheels	guess: us
uiuo.ark+=13960=t6f198m6h	3.0	Cook, Dutton	False	True	3.0	True	1861.0	m	False	London;Hurst and Blackett;1861.	1861	Cook	1861	False	uk	False	False	False	8722226.0	False	Paul Foster's daughter	uk
nyp.33433074880034	1.0	Marryat, Florence	False	True	1.0	True	1886.0	f	False	Leipzig;B. Tauchnitz;1886.	1886	Marryat	1886	False	uk	False	False	False	8666638.0	False	The heir presumptive	uk
mdp.39015002694670		Wells, H. G.	True	False			1917.0		False		1917	Wells	1917	False		False	False	False		False	God, the invisible king	non
nyp.33433074943097	1.0	Comstock, Sarah	False	True	1.0	True	1919.0	f	False	Garden City, New York;Doubleday, Page & company;1919.	1919	Comstock	1919	False	us	False	False	False	8664258.0	False	The valley of vision	us
inu.39000003330789	6.0	Fothergill, Jessie	False	False	6.0	True	1879.0	f	False	London;R. Bentley;1879.	1879	Fothergill	1879	False	uk	False	False	False	6059987.0	True	Probation	uk
nyp.33433074835400	1.0	Bellamy, Elizabeth W	False	True	1.0	True	1876.0	f	False	New York;D. Appleton;1876.	1876	Bellamy	1876	False	us	False	False	False	8657057.0	False	The little Joanna	us
nyp.33433082288428		Wiggin, Kate Douglas Smith	False	True			1889.0	f	False	Boston;New York;Houghton, Mifflin Company;1889.	1889	Wiggin	1889	False	us	False	False	False	4966395.0	False	The story of Patsy	us
uc1.32106002073796	1.0	James, Henry	False	False	1.0	True			True	London;Secker;1918.	1918	James	1916	False		False	False	False	7124642.0	False	The jolly corner	us
mdp.39015059413370	1.0	Hull, Helen R. (Helen Rose)	False	True	1.0	True	1933.0	f	False	New York|Coward-McCann, inc.|c1933	1933	Hull	1933	False	us	False	False	False	117352.0	False	Hardy perennial | $c: [by] Helen Hull.	us
mdp.39015024235114		Stratton-Porter, Gene,	True	False			1921.0		False	New York;Grosset & Dunlap;c1921	1921	Stratton-Porter	1921	False		False	False	False	404271.0	False	Her father's daughter	us
uc1.$b86170		Brinig, Myron	False	False			1937.0	m	False	New York|Farrar & Rinhart, inc.|c1937	1937	Brinig	1937	False	us	False	False	False	281316.0	True	The Sisters	us
nyp.33433034410518	4.0	Edwards, Annie	False	False	2.0	True	1872.0	f	False	London;R. Bentley and Son;1872.	1872	Edwards	1872	False	uk	False	False	False	8609555.0	True	Ought we to visit her?	uk
mdp.39015063946241	6.0	Page, Thomas Nelson	True	False	6.0	True	1903.0	m	False	New York;C. Scribner's sons;1903.	1903	Page	1903	False	us	False	False	False	247341.0	True	Gordon Keith	us
mdp.39015063973450		Ward, Mary Augusta	False	False			1888.0	f	False	London;New York;Macmillan and co.;1888.	1888	Ward	1888	False	uk	False	False	False	119926.0	True	Robert Elsmere	uk
mdp.39015065540034	2.0	Grey, Zane,	True	False	2.0	True	1921.0		False	New York;London;Harper & brothers;1921	1921	Grey	1921	False		False	False	False	244817.0	False	The mysterious rider;	us
uc1.32106002148002	3.0	Steinbeck, John	True	False	3.0	True			False	New York|Viking Press|1954.	1954	Steinbeck	1954	False		False	False	False	1029469.0	False	Sweet Thursday	us
miun.acb4809,0001,001		Deeping, Warwick	False	True			1927.0	m	False		1928	Deeping	1927	False	uk	False	False	False		False	Kitty, / | $c: by Warwick Deeping.	uk
nyp.33433074854625	2.0	Fox-Davies, Arthur Charles	False	False	2.0	True	1907.0	m	False	New York;J. Lane Company; [etc., etc.;1907.	1907	Fox-Davies	1907	False	uk	False	False	False	8668791.0	True	The Mauleverer murders	uk
uiuo.ark+=13960=t2s46z17j	1.0	anonymous2	False	True	1.0	True	1864.0	m	False	London;Chapman and Hall;1864.	1864	anonymous2	1864	False		False	False	False	8718576.0	False	Captain Herbert	guess: non-us
mdp.39015078565317	2.0	Swift, Jonathan,	True	False	2.0	True	1726.0		False	London;Printed for C. Bathurst;1765.	1765	Swift	1726	False		False	False	False	1423715.0	False	... Capt. Lemuel Gulliver's travels into several remote nations of the world	guess: non-us
loc.ark+=13960=t7dr36k3q	3.0	Parkman, Francis	False	False	3.0	True			False	New York;T. Y. Crowell & co.;1901	1901	Parkman	1893	False		True	False	False	1268761.0	False	The California and Oregon trail;	us
uc2.ark+=13960=t3416vd9j	3.0	Otis, James	False	True	3.0	True	1882.0	m	False	New York;Harper & Brothers;c1882	1882	Otis	1882	False	us	False	False	False	7669045.0	False	Mr. Stubbs's brother;	us
uc2.ark+=13960=t83j39v3z	4.0	Rinehart, Mary Roberts	True	False	4.0	True			False	New York;Grosset & Dunlap;c1909.	1909	Rinehart	1909	False		False	False	False	7649263.0	False	The man in lower ten	us
uc2.ark+=13960=t3nv9hj1d		Malet, Lucas,	True	False			1901.0		False		1901	Malet	1901	False		False	False	False	7695310.0	False	The history of Sir Richard Calmady	uk
nyp.33433074862560	1.0	Gwynne, Talbot	False	True	1.0	True	1852.0	f	False	New York;Harper & brothers;1852.	1852	Gwynne	1852	False	uk	False	False	False	8665635.0	False	The school for fathers	uk
uc1.$b440821	10.0	Meredith, George	False	False	7.0	True	1872.0	m	False	London;Chapman and Hall;1889.	1889	Meredith	1872	False	uk	False	False	False	8667272.0	True	The adventures of Harry Richmond	uk
uiuo.ark+=13960=t50g48799		Lever, Charles James	False	False			1868.0	m	False	London;Smith, Elder;1868.	1868	Lever	1868	False	ir	False	False	False	6502421.0	True	The Bramleighs of Bishop's Folly	uk
uva.x000469901	9.0	Cooper, James Fenimore	False	False	2.0	True			True	New York;G. P. Putnam;1850-1851.	1850	Cooper	1850	False		True	False	False	9792892.0	False	The pioneers	us
uc1.$b802268	3.0	Parrish, Anne	True	False	3.0	True			False	New York|Grosset & Dunlap|c1927	1927	Parrish	1927	False		False	False	False	9950303.0	False	To-morrow morning	us
uc1.b3688192		Grey, Zane,	True	False			1920.0		False	Roslyn, N.Y.;W. J. Black;c1920.	1920	Grey	1920	False		False	False	False	6700706.0	False	The man of the forest	us
uc1.b3727443	2.0	Williams, Ben Ames	True	False	2.0	True			False	Boston|Houghton Mifflin|1953.	1953	Williams	1953	False		False	False	False	1029719.0	False	The unconquered	us
nyp.33433075762694	1.0	Trollope, Anthony	False	False	1.0	True	1866.0	m	False	New York;Harper & Brothers;1866.	1866	Trollope	1866	False	uk	False	False	False	8667890.0	True	The Belton estate	uk
uiuo.ark+=13960=t2q53818b	3.0	anonymous0	False	True	3.0	True	1860.0		False	London;Hurst and Blackett;1861.	1860	anonymous0	1860	False	us	False	False	False	8724243.0	False	The Yankee slave-dealer;	uk
mdp.39015008098199		Churchill, Winston,	True	False			1913.0		False	New York;The Macmillan Company;1913.	1913	Churchill	1913	False		False	False	False	663349.0	False	The inside of the cup	us
uc1.b3687674	2.0	Edmonds, Walter Dumaux	True	False	1.0	True			False	Boston|Little, Brown, and company|1937.	1937	Edmonds	1937	False		False	False	False	10136958.0	False	Drums along the Mohawk	guess: us
njp.32101068168911	4.0	Fothergill, Jessie	False	False	4.0	True	1880.0	f	False	London, Richard Bentley and Son;1880.	1880	Fothergill	1880	False	uk	False	False	False	7688063.0	True	The wellfields	uk
njp.32101067644789		Fogerty, J	False	True			1873.0	m	False	London;Strahan & Co.;1873.	1873	Fogerty	1873	False	uk	False	False	False	8720926.0	False	Lauterdale	uk
mdp.39015030719382	3.0	Wharton, Edith	False	False	2.0	True	1925.0	f	False	New York|London|D. Appleton and Company|1925.	1925	Wharton	1925	False	us	False	False	False	1188221.0	True	The Mother's Recompense	us
mdp.39015010759838	4.0	Wharton, Edith	False	False	4.0	True			False	New York;C. Scribner's sons;1914.	1914	Wharton	1899	False		False	True	False	6737781.0	False	The greater inclination; The touchstone	us
mdp.39015031305538	1.0	Stone, Grace Zaring	False	False	1.0	True	1930.0	f	False	New York|Grosset & Dunlap|c1930	1930	Stone	1930	False	us	False	False	False	1775151.0	True	The Bitter Tea of General Yen	us
nnc1.cr61143707	1.0	Davis, William Stearns	False	False	1.0	True	1912.0	m	False	New York;Macmillan;c1912	1914	Davis	1912	False	us	False	False	False	8417628.0	True	The friar of Wittenberg	us
uiuo.ark+=13960=t7cr65585		Corelli, Marie,	True	False			1886.0		False	London;R. Bentley and Son;1887.	1887	Corelli	1886	False		False	False	False	8609549.0	False	A romance of two worlds	uk
mdp.39015065326558		Turgenev, Ivan Sergeevich	False	False			1868.0	m	False	New York;Scribner;1907, c1904	1907	Turgenev	1868	False	russian	False	False	False	9792625.0	True	The brigadier	russian
uc1.b3835559	3.0	Godden, Rumer	True	False	3.0	True			False	New York|Viking Press|1963	1963	Godden	1963	False		False	False	False	391530.0	False	The battle of the Villa Fiorita	uk
mdp.39015002718313		Roberts, Elizabeth Madox	False	False			1926.0	f	False	New York|The Viking press|1926.	1926	Roberts	1926	False	us	False	False	False	1021131.0	True	The Time of Man	us
uc1.$b56296	1.0	Arlen, Michael	False	True	1.0	True	1927.0	m	False	New York|George H. Doran Company|c1927	1927	Arlen	1927	False	uk	False	False	False	6575791.0	False	Young men in love, | $c: by Michael Arlen.	uk
uc2.ark+=13960=t6m043s5h	1.0	Hall, S. C	False	True	1.0	True	1860.0	f	False	London;Hurst and Blackett;1860.	1860	Hall	1850	False	uk	False	False	False	7688415.0	False	Stories of the Irish peasantry	uk
mdp.39015063917838		Dawson, Coningsby,	True	False			1921.0		False	New York;Cosmopolitan book corporation;1921.	1921	Dawson	1921	False		False	False	False	285412.0	False	The kingdom round the corner--	guess: us
uc1.32106002026844	1.0	Le Carré, John	True	False	1.0	True			False	New York|Coward-McCann|1968	1968	Le	1968	False		False	False	False	1026082.0	False	A small town in Germany	guess: us
nyp.33433075761738	3.0	Farnol, Jeffery	True	False	3.0	True			False	Boston;Little, Brown, and company;1917.	1917	Farnol	1917	False		False	False	False	7647416.0	False	The definite object;	uk
nyp.33433075738033		Ebers, Georg	False	True			1889.0	m	False	N.Y.;1889.	1889	Ebers	1889	False	german	False	False	False	8669796.0	False	Serapis;	german
mdp.39015062110344	1.0	Follett, Ken	True	False	1.0	True			False	London|Collins|1983.	1983	Follett	1983	False		False	False	False	323384.0	False	On wings of eagles	uk
pst.000033669212	1.0	Crane, Stephen	False	False	1.0	False			True	Mankato, Minn.|Creative Education, Inc.|c1982.	1982	Crane	1900	False		True	False	False	7496733.0	False	The open boat	us
uc2.ark+=13960=t1dj5fc10	4.0	Ritchie, Anne Thackeray	False	False	4.0	True	1867.0	f	False	London;Smith, Elder;1867.	1867	Ritchie	1867	False	uk	False	False	False	7691435.0	True	The village on the cliff	uk
mdp.39015074227961	1.0	Melville, Herman	False	False	1.0	False			True	London|Hesperus Press|2007.	2007	Melville	1891	False		True	False	False	5636238.0	False	Bartleby the scrivener, and, Benito Cereno	us
uc1.$b323515	1.0	Butler, Gerald	False	True	1.0	True	1945.0	m	False	New York|Rinehart & company, inc.|1946	1946	Butler	1945	False	uk	False	False	False	6548367.0	False	Mad with much heart | $c: [by] Gerald Butler.	uk
coo.31924013567106		Ward, Mary Augusta	False	False			1900.0	f	False	New York;London;Harper & brothers;1900.	1900	Ward	1900	False	uk	False	False	False	784781.0	True	Eleanor;	uk
osu.32435058038647	1.0	Perrin, Clyde	False	True	1.0	True	1923.0	m	False	New York|A.L. Burt|c1923.	1923	Perrin	1923	False	us	False	False	False	100824965.0	False	The thunderbolt / | $c: by Clyde Perrin.	us
uc2.ark+=13960=t70v8b29r		Stockton, Frank Richard,	True	False			1895.0		False		1895	Stockton	1895	False		False	False	False	7649666.0	False	The adventures of Captain Horn	us
mdp.39015005306348	3.0	Basso, Hamilton	True	False	2.0	True			False	Garden City, N.Y.,Doubleday|1954.	1954	Basso	1954	False		False	False	False	358964.0	False	The view from Pompey's Head	guess: us
pst.000018061024	1.0	Caldwell, Taylor	True	False	1.0	True			False	New York|Putnam|1980.	1980	Caldwell	1980	False		False	False	False	9814038.0	False	Answer as a man	us
uiuo.ark+=13960=t56d6ds4n	3.0	Oliphant, Margaret	False	False	3.0	True	1873.0	f	False	London;Hurst and Blackett;1873.	1873	Oliphant	1873	False	uk	False	False	False	8721494.0	True	May	uk
uc2.ark+=13960=t6c24r35x		Holley, Marietta	False	True			1887.0	f	False	Philadelphia;Hubbard Pub. Co.;1887.	1887	Holley	1887	False	us	False	False	False	4964729.0	False	Samantha at Saratoga	us
mdp.39015009382261	2.0	Stewart, Mary	True	False	1.0	False			False	New York|Morrow|1970.	1970	Stewart	1943	False		False	False	False	1026132.0	False	The crystal cave	guess: us
uc2.ark+=13960=t8tb0zk8z	2.0	Hough, Emerson	True	False	2.0	True	1902.0		False	Indianapolis;Bowen-Merrill Co.;c1902.	1902	Hough	1902	False		False	False	False	7661476.0	False	The Mississippi bubble	us
mdp.39015024534680	1.0	Stables, Gordon	False	True	1.0	True	1895.0	m	False	London;Jarrold and Sons;1895.	1895	Stables	1895	False	uk	False	False	False	7707779.0	False	Shireen and her friends	uk
uiuo.ark+=13960=t44q8885q	3.0	Edwards, Matilda Betham	False	True	3.0	True	1877.0	f	False	London;Hurst & Blackett;1877.	1877	Edwards	1877	False	uk	False	False	False	8718486.0	False	Bridget	uk
nyp.33433082003272	2.0	Newgeon, Walter Bliss	False	True	2.0	True	1922.0	m	False	New Haven, Conn.;Raymond Publishing Co.;1922.	1922	Newgeon	1922	False		False	False	False	7668667.0	False	Rhesa	guess: non-us
