docid	author	title	inferreddate	latestcomp	firstpub	allcopiesofwork	copiesin25yrs	gender	nationality	earlyedition	lastname	imprint	norton	heath	nortonshort	mostdiscussed	preregistered	reviewed	contrast4reviewed	bestseller
mdp.39015029244657	Grisham, John	The pelican brief	1992	1992.0		1.0	1.0			True	Grisham	New York|Doubleday|c1992.	False	False	False	False	False	False	False	True
uc1.b3151817	Anand, Mulk Raj	The Coolie	1936	1936.0	1936.0	1.0	1.0	m	in	True	Anand	London|Lawrence & Wishart|1936.	False	False	False	False	False	True	False	False
uc2.ark+=13960=t10p0ww49	Hawthorne, Nathaniel	The scarlet letter	1866	1850.0	1850.0	25.0	4.0	m	us	True	Hawthorne	Boston;Ticknor and Field;1866.	True	True	False	False	False	True	False	False
nyp.33433074863279	Hewlett, Maurice	Brazenhead the Great	1911	1911.0	1911.0			m	uk		Hewlett	New York;C. Scribner's Sons;1911.	False	False	False	False	False	True	False	False
nyp.33433107875183	Garnett, David	Lady into Fox	1922	1922.0	1922.0			m	uk		Garnett		False	False	False	False	False	True	False	False
uc1.$b784312	Everett-Green, Evelyn	Francesca, | by Cecil Adair.	1927	1922.0	1922.0	1.0	1.0	f	uk	True	Everett-Green	London|Paul|1927	False	False	False	False	False	False	True	False
uc2.ark+=13960=t4wh2g65s	Andrews, Mary Raymond Shipman	A kidnapped colony	1903	1903.0	1903.0			f	us		Andrews	New York;London;Harper & brothers;1903.	False	False	False	False	False	False	True	False
uc1.$b56317	Barnes, Margaret Ayer	Within this present	1933	1933.0		3.0	3.0			True	Barnes	Boston|New York|Houghton Mifflin Company|1933.	False	False	False	False	False	False	False	True
mdp.39015011425389	Glyn, Elinor	Three weeks	1909	1909.0	1909.0	5.0	5.0	f	us	True	Glyn	New York;Duffield & company;1909.	False	False	False	False	False	True	False	False
miun.abr7310.0001.001	Fitzgerald, F. Scott (Francis Scott)	Taps at reveille	1935	1935.0		4.0	3.0			True	Fitzgerald	New York|C. Scribner's sons|1935.	False	False	True	False	False	False	False	False
umn.319510020277183	Stoll, Dennis Gray	The doctor and the dragon : | a tragi-comedy of British India.	1947	1947.0	1947.0	1.0	1.0	m	au	True	Stoll	Garden City, N.Y.|Doubleday|1947.	False	False	False	False	False	False	True	False
nyp.33433075748867	Pardoe	The adopted heir	1860	1860.0	1860.0	1.0	1.0	f	uk	True	Pardoe	Philadelphia;T.B. Peterson;186-?	False	False	False	False	False	True	False	False
uc2.ark:/13960/t01z41z3p	Wright, Harold Bell,	Helen of the old house	1921	1921.0	1921.0						Wright		False	False	False	False	False	False	False	True
wu.89008428005	Child, Lydia Maria Francis	Letters from New York : second series	1845	1845.0		1.0	1.0			True	Child	New York;C.S. Francis & Co.;1847, c1845.	True	True	False	False	False	False	False	False
hvd.hwp9jz	Tupper, Martin Farquhar,	Proverbial philosophy	1840	1838.0	1838.0			m	uk		Tupper		False	False	False	False	False	False	False	True
mdp.39015063761228	Black, William	Madcap Violet	1876	1876.0	1876.0	9.0	9.0	m	uk	True	Black	London;Macmillan and co.;1876.	False	False	False	False	False	True	False	False
uiuo.ark+=13960=t4zg79m6r	McCarthy, Justin	My enemy's daughter	1869	1869.0	1869.0	6.0	5.0	m	uk	True	McCarthy	London;Tinsley brother;1869.	False	False	False	False	False	True	False	False
mdp.39015066076368	Hemingway, Ernest	For whom the bell tolls	1940	1940.0		6.0	5.0			True	Hemingway	New York|Scribner|1940.	False	False	False	False	False	False	False	True
mdp.39015066059935	Stein, Gertrude	Ida	1941	1941.0	1941.0	1.0	1.0	f	us	True	Stein	New York|Random house|c1941	False	False	False	False	False	True	False	False
uiuo.ark+=13960=t3pv7527f	Tabor, Eliza	Jeanie's quiet life	1868	1868.0	1868.0	4.0	4.0	f	uk	True	Tabor	London;Hurst and Blackett;1868.	False	False	False	False	False	False	True	False
uc1.b3460484	Waltari, Mika	The wanderer;	1951	1951.0		3.0	3.0			True	Waltari	New York|Putnam|1951	False	False	False	False	False	False	False	True
mdp.49015000507567	Bacheller, Irving,	A man for the ages	1919	1919.0	1919.0	3.0	3.0			True	Bacheller	Indianapolis;Bobbs-Merrill Co.;c1919.	False	False	False	False	False	False	False	True
osu.32435066780313	Brand, Max	Border guns / | $c: Max Brand.	1928	1928.0	1928.0	1.0	1.0	m	us	True	Brand	New York|Dodd, Mead & Company|c1928.	False	False	False	False	False	False	True	False
mdp.39015031305538	Stone, Grace Zaring	The Bitter Tea of General Yen	1930	1930.0	1930.0	1.0	1.0	f	us	True	Stone	New York|Grosset & Dunlap|c1930	False	False	False	False	False	True	False	False
uc2.ark:/13960/t7hq42c97	Dickens, Charles,	Martin Chuzzlewit	1844	1843.0	1843.0			m	uk		Dickens		False	False	False	False	False	False	False	True
pst.000027847633	Huxley, Aldous	Brave New World	1932	1932.0	1932.0	1.0	1.0	m	uk	True	Huxley	Garden City, N. Y.|Doubleday, Doran & company, inc.|1932.	False	False	False	False	False	True	False	False
uc2.ark+=13960=t3vt1j63s	Leavitt, John McDowell	The American cardinal	1871	1871.0	1871.0			m	us		Leavitt	New York;Dodd & Mead;1871.	False	False	False	False	False	False	True	False
pst.000002132532	Somerville, E. Œ	An Irish cousin	1889	1889.0	1889.0	5.0	3.0	f	ir	True	Somerville	Longmans, Green;1889].	False	False	False	False	False	True	False	False
uc1.b4411041	Wilson, Sloan	The man in the gray flannel suit	1955	1955.0		4.0	3.0			True	Wilson	New York|Simon and Schuster|1955.	False	False	False	False	False	False	False	True
uc1.b3834680	Deeping, Warwick	Sorrell and son	1926	1926.0		5.0	4.0			True	Deeping	New York|Grosset & Dunlap|1926	False	False	False	False	False	False	False	True
uiuo.ark+=13960=t95720v3n	Lawless, Emily	Hurrish	1886	1886.0	1886.0	6.0	4.0	f	ir	True	Lawless	Edinburgh;London;William Blackwood and Sons;1886.	False	False	False	False	False	True	False	False
uc2.ark+=13960=t7kp7v701	Lane, Elinor Macartney	Katrine;	1909	1909.0		2.0	2.0			True	Lane	New York and London;Harper & brothers;c1909	False	False	False	False	False	False	False	True
uva.x030749451	Ford, Paul Leicester,	The honorable Peter Stirling and what people thought of him	1894	1894.0	1894.0						Ford	New York;Henry Holt and company;c1894.	False	False	False	False	False	False	False	True
uiuo.ark+=13960=t59c77k98	Bothmer, Marie	Strong hands and steadfast hearts	1870	1870.0	1870.0	3.0	3.0	f	uk	True	Bothmer	London;Tinsley Brothers, 18 Catherine St. Strand;1870.	False	False	False	False	False	False	True	False
uc2.ark:/13960/t4hm53c95	Wiggin, Kate Douglas Smith,	The Birds' Christmas Carol	1889	1887.0	1887.0						Wiggin		False	False	False	False	False	False	False	True
nyp.33433074795042	Wood, Clement	Mountain	1920	1920.0	1920.0	2.0	2.0	m	us	True	Wood	New York;E.P. Dutton;c1920.	False	False	False	False	False	False	True	False
nyp.33433082353768	Kingston, William Henry Giles	From powder monkey to admiral	1884	1879.0	1879.0	1.0	1.0	m	uk	True	Kingston	New York;A.C. Armstrong;1884.	False	False	False	False	False	True	False	False
uc2.ark+=13960=t7hq3sn2r	Dalrymple, Leona	Diane of the green van	1914	1914.0		1.0	1.0			True	Dalrymple	Chicago;Reilly;c1914	False	False	False	False	False	False	False	True
uiuo.ark+=13960=t5t733b8r	Barrie, J. M	The little minister	1891	1891.0	1891.0	30.0	25.0	m	uk	True	Barrie	London [etc.;Cassell & company, limited;1891.	False	False	False	False	False	True	False	False
mdp.39015019181323	Davenport, Marcia	The constant image	1960	1960.0		2.0	2.0			True	Davenport	New York|Scribner|1960	False	False	False	False	False	False	False	True
uc2.ark+=13960=t0ms3kw42	Thruston, Lucy Meacham (Kidd)	Mistress Brent;	1901	1901.0	1901.0			f	us		Thruston	Boston;Little, Brown, and Company;1901.	False	False	False	False	False	False	True	False
uc1.32106002154331	Wharton, Edith	The house of mirth	1905	1905.0		6.0	2.0			True	Wharton	New York;C. Schribner's sons;1905.	False	False	False	False	False	False	False	True
uc1.b3687674	Edmonds, Walter Dumaux	Drums along the Mohawk	1937	1937.0		2.0	1.0			True	Edmonds	Boston|Little, Brown, and company|1937.	False	False	False	False	False	False	False	True
uc2.ark+=13960=t78s4kj2t	Cather, Willa	Youth and the Bright Medusa	1920	1920.0	1920.0	4.0	3.0	f	us	True	Cather	New York;Alfred A. Knopf;1920.	False	False	False	False	False	True	False	False
uc1.$b312650	Thompson, Edward John	These men, thy friends, | $c: by Edward Thompson.	1928	1927.0	1927.0	2.0	2.0	m	uk	True	Thompson	New York|Harcourt, Brace and company|c1928	False	False	False	False	False	False	True	False
uc2.ark:/13960/t8sb4459b	Wood, Henry,	Roland Yorke	1895	1869.0	1869.0						Wood		False	False	False	False	False	False	False	True
nyp.33433074915962	Morehead, George	The story of Francois Villon	1902	1902.0	1902.0	1.0	1.0			True	Morehead	New York;J. S. Ogilvie;1902.	False	False	False	False	False	False	True	False
nyp.33433076043433	Ross, Clinton	A trooper of the empress	1898	1898.0	1898.0	1.0	1.0	m	us	True	Ross	New York;D. Appleton and Company;1898.	False	False	False	False	False	False	True	False
mdp.39015003321695	Lindbergh, Anne Morrow	Listen! the wind	1938	1938.0		4.0	4.0			True	Lindbergh	New York|Harcourt, Brace and company|1938	False	False	False	False	False	False	False	True
uc2.ark+=13960=t83j39v3z	Rinehart, Mary Roberts	The man in lower ten	1909	1909.0		4.0	4.0			True	Rinehart	New York;Grosset & Dunlap;c1909.	False	False	False	False	False	False	False	True
uiuo.ark+=13960=t6834h65s	Eliot, George	Middlemarch: a study of provincial life	1871	1871.0	1871.0			f	uk		Eliot	Edinburgh;W. Blackwood;1871-72.	False	False	False	False	False	True	False	False
uva.x000380956	Verne, Jules	From the Earth to the Moon	1874	1865.0	1865.0	8.0	2.0	m	fr	True	Verne	New York;Scribner, Armstrong;1874.	False	False	False	False	True	False	False	False
uc1.b3710699	Komroff, Manuel	The grace of lambs; | $c: stories by Manuel Komroff ...	1925	1925.0	1925.0			m	us		Komroff	New York|Boni & Liveright|1925.	False	False	False	False	False	False	True	False
mdp.39015009336911	Fast, Howard	The legacy	1981	1981.0		1.0	1.0			True	Fast	Boston|Houghton Mifflin|1981.	False	False	False	False	False	False	False	True
uc1.$b312450	Sanborn, Gertrude	Veiled Aristocrats	1923	1922.0	1922.0	1.0	1.0	f	us	True	Sanborn	Washington, D. C.|The Associated Publishers|c1923.	False	False	False	False	False	True	False	False
njp.32101068169505	Gerard, E	Beggar my neighbor	1882	1882.0	1882.0	3.0	3.0	f	uk	True	Gerard	Edinburgh;London;W. Blackwood and Sons;1882.	False	False	False	False	False	True	False	False
osu.32435064818560	Dern, Peggy	Song in her heart / | $c: by Peggy Dern.	1938	1938.0	1938.0	1.0	1.0	f	us	True	Dern	New York|An Arcadia House Publication|1938.	False	False	False	False	False	False	True	False
mdp.39015063943115	Kester, Vaughan,	The prodigal judge	1911	1911.0	1911.0						Kester	New York;Grosset & Dunlap;c1911	False	False	False	False	False	False	False	True
nyp.33433074807748	Brand, Max	The untamed	1919	1919.0	1919.0	3.0	3.0	m	us	True	Brand	New York;London;G.P. Putnam's Sons;1919;([New York;The Knickerbocker Press)	False	False	False	False	False	False	True	False
mdp.39015000540586	Parrish, Anne	All kneeling	1928	1928.0		4.0	4.0			True	Parrish	New York|London|Harper and brothers|1928.	False	False	False	False	False	False	False	True
uc2.ark+=13960=t7gq6sr2x	McCutcheon, George Barr	Graustark	1901	1901.0		6.0	6.0			True	McCutcheon	Chicago, Ill.;H.S. Stone and Co.;1901.	False	False	False	False	False	False	False	True
uiuo.ark+=13960=t56d6ds4n	Oliphant, Margaret	May	1873	1873.0	1873.0	3.0	3.0	f	uk	True	Oliphant	London;Hurst and Blackett;1873.	False	False	False	False	False	True	False	False
nyp.33433075761100	Farrar, F. W	Julian Home	1866	1861.0	1861.0	4.0	2.0	m	uk	True	Farrar	New York;M. Doolady;1866.	False	False	False	False	False	True	False	False
mdp.39015009382261	Stewart, Mary	The crystal cave	1970	1943.0		2.0	1.0			False	Stewart	New York|Morrow|1970.	False	False	False	False	False	False	False	True
nyp.33433076094402	Knapp, Adeline	The well in the desert	1908	1908.0	1908.0			f	us		Knapp	New York;The Century Co.;1908.	False	False	False	False	False	False	True	False
uiuo.ark+=13960=t7zk5np7c	Blaze de Bury, Marie Pauline Rose	All for greed	1868	1868.0	1868.0	2.0	2.0	f	uk	True	Blaze	London;Virtue and Co., 26, Ivy Lane; New York: Virtue and Yorston;New York.;1868.	False	False	False	False	False	False	True	False
inu.32000007094677	Brown, George Douglas	The house with the green shutters	1901	1901.0	1901.0			m	uk		Brown	London;J. MacQueen;1901.	False	False	False	False	False	True	False	False
mdp.39015063747904	Wood, H. F	The night of the 3d ult	1890	1890.0	1890.0	1.0	1.0			True	Wood	New York;J. W. Lovell company;1890	False	False	False	False	False	False	True	False
uc1.b3122274	Wister, Owen	The Virginian	1928	1928.0		1.0	1.0			True	Wister	New York|Macmillan|1928.	False	False	False	False	False	False	False	True
uva.x030802597	Knight, Helen C	chi.35738102	1851	1851.0	1851.0			f	us		Knight	Philadelphia;American Sunday-School Union;1851.	False	False	False	False	False	False	True	False
uc2.ark+=13960=t4bp0174c	Burnand, F. C	Happy-thought hall	1872	1872.0	1872.0			m	uk		Burnand	Boston;Roberts Brothers;1872.	False	False	False	False	False	False	True	False
uc1.b3326437	Steel, Flora Annie Webster	Miss Stuart's legacy	1900	1893.0	1893.0			f	uk		Steel	London;W. Heinemann;1900.	False	False	False	False	False	False	True	False
pst.000002437750	Hopkins, Pauline E. (Pauline Elizabeth)	Contending forces : a romance illustrative of Negro life north and south	1971	1900.0		2.0	2.0			False	Hopkins	New York|AMS Press|1971].	True	True	False	False	False	False	False	False
uc1.$b56714	Gorman, Herbert	The Place Called Dagon	1927	1927.0	1927.0	1.0	1.0	m	us	True	Gorman	New York|George H. Doran Co.|c1927.	False	False	False	False	False	True	False	False
mdp.39015039049385	Rice, Anne	The vampire Armand	1998	1998.0		1.0	1.0			True	Rice	New York|Alfred A. Knopf|Distributed by Random House|1998.	False	False	False	False	False	False	False	True
nyp.33433075727846	Ford, Paul Leicester,	Janice Meredith;	1899	1899.0	1899.0						Ford	New York;Grosset & Dunlap;c1899	False	False	False	False	False	False	False	True
mdp.39015005588903	Hailey, Arthur	Overload	1979	1979.0		1.0	1.0			True	Hailey	Garden City, N.Y.|Doubleday|1979.	False	False	False	False	False	False	False	True
uc1.$b741779	O'Connor, Frank	Guests of the nation	1931	1931.0		2.0	1.0			True	O'Connor	New York|The Macmillan company|1931.	False	False	True	False	False	False	False	False
mdp.39015000619281	Greene, Graham	Travels with my aunt; a novel	1969	1969.0		3.0	3.0			True	Greene	New York|Viking Press|1969	False	False	False	False	False	False	False	True
nyp.33433076051329	Maniates, Belle Kanaris	David Dunne;	1912	1912.0	1912.0			f	ca		Maniates	Chicago;New York;Rand, McNally & company;c1912	False	False	False	False	False	False	True	False
nc01.ark+=13960=t89g6f86r	Chesnutt, Charles W. (Charles Waddell)	The conjure woman	1899	1899.0		3.0	3.0			True	Chesnutt	Boston;New York;Houghton, Mifflin and Company;1899.	True	False	False	False	False	False	False	False
mdp.39015063753662	Atherton, Gertrude Franklin Horn,	The sisters-in-law;	1921	1921.0	1921.0						Atherton	New York;Frederick A. Stokes company;c1921	False	False	False	False	False	False	False	True
uc1.$b787165	Monsarrat, Nicholas	The tribe that lost its head	1956	1956.0		2.0	2.0			True	Monsarrat	New York|W. Sloane Associates|1956	False	False	False	False	False	False	False	True
pst.000029585229	Ferber, Edna	Cimarron	1930	1930.0		3.0	3.0			True	Ferber	New York|Fawcett Publications|1971, c1930].	False	False	False	False	False	False	False	True
mdp.39015002646134	Steel, Flora Annie Webster,	On the face of the waters	1897	1896.0	1896.0			f	uk		Steel	London;W. Heinemann;1897.	False	False	False	False	False	False	False	True
mdp.39015010204876	Smith, Martin Cruz	Gorky Park	1981	1981.0		1.0	1.0			True	Smith	New York|Random House|c1981.	False	False	False	False	False	False	False	True
inu.30000007102522	Fitzgerald, F. Scott	The Great Gatsby	1953	1925.0	1925.0	4.0	1.0	m	us	True	Fitzgerald	New York|Charles Scribner's Sons|c1953.	False	False	False	True	True	False	False	False
nyp.33433074919584	Alexander, Mirian	Beyond the law	1912	1912.0	1912.0	1.0	1.0	f	uk	True	Alexander	New York;London;G. P. Putnam's sons;1912.	False	False	False	False	False	True	False	False
uiuo.ark+=13960=t4gm8k930	Fenn, George Manville	Sweet Mace	1884	1884.0	1884.0	3.0	3.0	m	uk	True	Fenn	London;Chapman & Hall;1884.	False	False	False	False	False	False	True	False
nyp.33433075762694	Trollope, Anthony	The Belton estate	1866	1866.0	1866.0	1.0	1.0	m	uk	True	Trollope	New York;Harper & Brothers;1866.	False	False	False	False	False	True	False	False
uc1.b3462115	Knebel, Fletcher	Vanished	1968	1968.0		2.0	2.0			True	Knebel	Garden City, N.Y.|Doubleday|1968.	False	False	False	False	False	False	False	True
mdp.39015054067759	O'Brien, Tim	The things they carried : a work of fiction	1990	1990.0		1.0	1.0			True	O'Brien	Boston|Houghton Mifflin|1990.	False	False	True	False	False	False	False	False
uc1.b250585	Sinclair, Catherine	Beatrice, or, The unknown relatives	1852	1852.0	1852.0			f	uk		Sinclair	London;R. Bentley;1852.	False	False	False	False	False	True	False	False
umn.319510020976254	Gaskell, Catherine Milnes	Prose idyls of the West Riding	1907	1907.0	1907.0			f	uk		Gaskell	London;Smith, Elder & Co.;1907;(London and Beccles;Printed by William Clowes and Sons)	False	False	False	False	False	False	True	False
mdp.39015063923943	Lincoln, Joseph Crosby,	The Portygee	1920	1920.0	1920.0	1.0	1.0			True	Lincoln	New York;A. L. Burt company;c1920	False	False	False	False	False	False	False	True
nyp.33433084129646	Leslie, Madeline	The two homes; or, Earning and spending	1881	1881.0	1881.0			f	us		Leslie	Chicago;H.A. Sumner & Co.;1881.	False	False	False	False	False	False	True	False
uiuo.ark+=13960=t6sx6t891	MacDonald, George	Robert Falconer	1868	1868.0	1868.0			m	uk		MacDonald	London;Hurst and Blackett;1868.	False	False	False	False	False	True	False	False
uiuo.ark+=13960=t2q53818b	anonymous0	The Yankee slave-dealer;	1860	1860.0	1860.0	3.0	3.0		us	True	anonymous0	London;Hurst and Blackett;1861.	False	False	False	False	False	False	True	False
uc2.ark+=13960=t71v5g84v	Coffin, Charles Carleton	Winning his way	1866	1865.0	1865.0			m	us		Coffin	Boston;Ticknor and Fields;1866.	False	False	False	False	False	False	True	False
uc2.ark+=13960=t0sq8tp41	Bullard, Arthur	The Stranger	1920	1920.0	1920.0			m	us		Bullard	New York;The Macmillan Company;1920.	False	False	False	False	False	True	False	False
pst.000005602179	Cohen, Octavus Roy	Scrambled eggs / | $c: by Octavus Roy Cohen.	1934	1934.0	1934.0	1.0	1.0	m	us	True	Cohen	New York|London|D. Appleton-Century company, incorporated|1934.	False	False	False	False	False	False	True	False
nyp.33433000665830	St. John, James Augustus	There and back again in search of beauty	1853	1853.0	1853.0	2.0	2.0	m	uk	True	St	London;Longman, Brown, Green, & Longmans;1853.	False	False	False	False	False	True	False	False
mdp.39015003840595	Costain, Thomas B. (Thomas Bertram)	The black rose.	1946	1946.0	1946.0			m	ca		Costain	Garden City, N.Y.|Doubleday, Doran & co., inc.|1946.	False	False	False	False	False	False	True	False
nyp.33433076051063	Payne, Will	On fortune's road	1902	1902.0	1902.0	1.0	1.0			True	Payne	Chicago;A.C. McClurg & Co.;1902.	False	False	False	False	False	True	False	False
uc1.$b244963	Stern, G. B	The Room	1922	1922.0	1922.0			f	uk		Stern		False	False	False	False	False	True	False	False
mdp.39015085433301	Tarkington, Booth,	Penrod	1914	1914.0	1914.0						Tarkington	Garden City, New York;Doubleday, Page & Company;1914.	False	False	False	False	False	False	False	True
uc1.32106002089198	Bellamann, Henry	Kings Row	1940	1940.0		3.0	3.0			True	Bellamann	New York|Simon and Schuster|1940.	False	False	False	False	False	False	False	True
uiuo.ark+=13960=t46q2mg0g	Smythies, Harriet Maria Gordon	The Daily Governess	1861	1861.0	1861.0	3.0	3.0	f	uk	True	Smythies	London;Hurst and Blackett;1861.	False	False	False	False	False	False	True	False
uiuo.ark+=13960=t19k5018x	Solly, Henry	Gerald and his friend the doctor	1874	1874.0	1874.0	2.0	2.0	m	uk	True	Solly	London;Chapman and Hall;1874.	False	False	False	False	False	False	True	False
njp.32101068168424	Crosland, Newton	Stray leaves from shady places	1853	1853.0	1853.0	1.0	1.0	f	uk	True	Crosland	London;Routledge;1853.	False	False	False	False	False	True	False	False
mdp.39015031779963	Hyman, Mac	No time for sergeants	1954	1954.0		2.0	2.0			True	Hyman	New York|Random House|1954	False	False	False	False	False	False	False	True
